@RELATION dataset

@ATTRIBUTE class {p, e}
@ATTRIBUTE cap-diameter REAL
@ATTRIBUTE gill-attachment {e, a, d, x, s, ?, p, f}
@ATTRIBUTE gill-spacing {c, d, ?, f}
@ATTRIBUTE stem-height REAL
@ATTRIBUTE stem-width REAL
@ATTRIBUTE stem-root {?, s, b, r, f, c}
@ATTRIBUTE stem-surface {y, ?, i, s, g, h, t, k, f}
@ATTRIBUTE stem-color {w, e, n, y, g, r, o, k, p, u, f, l, b}

@DATA
p,4.28,p,?,2.75,4.29,?,k,n
e,10.96,d,c,6.73,18.5,?,?,w
e,6.54,p,?,10.56,22.64,?,y,w
e,1.57,?,d,5.09,2.51,?,?,w
e,6.13,s,c,5.91,10.67,b,i,w
p,5.64,d,c,5.3,7.09,?,?,n
e,12.6,e,c,18.71,12.15,?,s,w
p,7.74,s,c,7.31,17.04,?,y,e
p,11.11,a,d,11.78,33.87,?,?,w
e,1.24,d,?,5.41,1.43,?,t,y
p,2.32,f,f,0.0,0.0,f,f,f
p,2.8,d,?,3.06,5.9,?,?,o
p,0.82,d,?,4.23,1.01,?,?,y
p,4.59,a,c,6.2,8.3,?,g,o
p,3.58,x,d,4.96,4.95,?,?,n
p,4.11,f,f,5.16,34.26,?,g,w
p,1.81,a,?,2.29,5.27,?,?,o
p,11.14,f,f,3.83,25.52,?,g,n
p,0.62,a,?,3.73,0.8,?,h,k
e,3.87,f,f,6.64,8.27,?,?,y
p,4.93,p,?,3.93,5.71,?,k,n
p,7.65,?,?,7.77,14.17,s,?,w
p,7.59,d,?,4.56,13.05,?,t,n
p,12.17,p,?,9.51,33.14,?,?,u
p,4.56,a,c,6.28,7.66,?,g,o
e,7.94,a,?,6.44,12.59,?,?,g
p,3.23,d,c,3.66,6.43,?,?,n
p,8.81,?,c,11.01,13.85,?,?,w
e,10.73,e,?,8.98,17.77,?,y,w
p,8.8,d,?,4.77,13.17,?,?,w
e,9.62,?,?,5.39,25.1,?,?,n
e,10.82,p,?,9.36,22.95,?,?,n
e,10.84,p,?,8.56,17.29,?,?,n
p,10.02,a,?,10.05,22.99,r,?,y
p,12.29,e,?,16.45,15.65,s,y,w
p,2.5,d,c,2.88,8.94,?,?,w
p,4.3,x,d,6.14,4.91,?,?,y
e,11.02,x,?,6.17,21.05,?,?,p
p,3.4,?,c,0.0,0.0,f,f,f
e,3.47,a,?,4.3,5.86,?,?,r
p,12.84,a,d,11.34,32.44,?,?,w
e,9.46,e,c,8.24,9.65,?,i,n
e,4.27,p,?,5.19,10.92,?,?,y
e,7.13,s,c,5.87,9.75,b,i,n
e,8.74,p,?,7.9,15.72,?,?,y
p,9.86,x,c,10.72,11.69,r,i,w
p,3.3,s,c,5.44,6.69,?,y,n
e,5.74,e,?,5.79,12.65,b,?,w
p,7.1,s,c,5.61,13.76,?,y,u
e,10.78,e,c,22.84,13.39,?,s,w
p,4.97,e,?,7.54,7.94,?,?,k
e,5.42,e,c,5.62,9.72,?,y,n
e,9.33,s,c,7.91,19.58,?,?,u
p,7.52,e,c,12.29,12.2,?,y,w
e,7.35,s,?,8.96,12.24,?,t,o
e,8.27,?,?,4.42,22.5,?,?,n
p,14.2,s,?,7.59,16.98,?,i,n
e,11.0,x,c,7.6,18.21,?,?,w
e,4.47,x,c,6.63,4.3,?,?,w
e,17.02,p,?,12.15,54.4,?,?,n
e,5.14,x,c,5.54,7.36,?,s,n
p,4.39,?,c,9.07,7.87,?,?,y
p,2.0,a,c,7.33,2.65,?,t,y
p,3.11,e,c,4.37,3.44,?,k,w
p,5.95,p,?,4.06,6.39,?,k,n
e,5.62,s,?,4.81,7.61,?,?,w
p,4.23,a,c,6.16,7.78,?,g,o
e,6.29,e,c,4.91,10.22,?,y,n
p,7.43,a,c,7.33,6.8,?,i,n
e,20.21,p,?,17.07,34.08,s,y,w
e,9.13,e,?,8.35,16.05,?,y,w
p,2.97,f,f,3.85,17.75,?,g,g
p,2.37,a,c,3.82,3.54,?,i,w
e,13.96,p,?,17.06,35.61,s,y,w
e,11.5,p,?,6.74,21.56,?,?,n
e,19.17,p,?,15.12,34.51,s,y,w
p,15.76,p,?,3.91,29.29,?,?,n
e,5.51,x,c,5.47,5.95,?,y,n
e,6.13,d,c,5.86,8.37,?,s,w
p,10.94,d,c,6.13,15.59,?,?,n
e,15.33,a,d,6.31,21.62,?,?,w
e,6.82,s,c,5.58,23.46,?,?,w
p,4.94,e,?,8.19,7.88,?,?,y
p,2.92,s,?,3.52,2.65,?,?,n
p,2.13,a,c,2.85,3.41,?,i,w
p,5.29,e,?,4.85,7.59,?,?,y
p,3.17,s,c,5.61,9.09,?,?,w
e,8.62,e,c,17.4,12.65,?,s,w
e,3.92,d,?,6.1,8.03,?,t,w
p,4.94,?,c,2.89,10.23,?,?,y
p,3.79,?,c,0.0,0.0,f,f,f
e,11.23,e,?,9.2,18.17,?,y,w
e,11.37,p,?,8.25,21.41,?,?,n
e,4.14,d,?,5.93,7.75,?,t,w
p,1.41,a,?,3.79,1.2,?,t,n
e,8.31,p,d,7.92,13.01,?,s,n
e,6.58,x,c,7.36,10.86,?,s,n
p,5.66,?,?,11.53,12.6,?,s,w
p,3.59,a,c,6.66,6.41,?,s,u
e,1.96,?,d,5.85,4.26,?,?,w
p,5.82,d,c,5.21,9.25,b,?,n
e,9.05,e,c,7.4,10.07,?,i,n
p,4.75,x,?,5.2,6.98,?,?,w
p,7.62,x,c,5.87,11.22,?,?,w
p,2.21,a,?,5.49,2.36,?,?,n
e,4.61,p,?,4.76,10.37,?,?,n
e,1.58,?,d,4.84,2.41,?,?,w
p,1.66,?,?,8.15,3.12,?,?,y
p,16.16,p,?,9.87,30.85,c,?,y
e,9.78,a,c,4.49,16.0,?,?,w
e,3.72,d,d,3.5,5.24,?,?,w
p,3.64,?,c,0.0,0.0,f,f,f
p,0.71,d,?,4.49,0.97,?,?,o
e,10.27,e,c,7.52,10.57,?,i,w
p,7.94,x,c,6.24,17.49,?,?,y
p,10.06,a,?,10.3,19.85,r,?,o
p,6.41,d,c,7.1,8.67,?,?,e
e,16.44,e,?,9.71,18.54,?,?,w
p,3.19,e,c,4.9,3.63,?,k,w
e,3.4,x,c,8.22,9.55,b,?,w
e,3.1,d,d,2.98,5.36,?,?,w
p,2.33,a,?,5.15,2.14,?,s,g
p,2.2,a,?,4.43,2.73,?,?,w
e,15.41,a,d,6.61,19.85,?,?,w
p,10.76,a,?,11.26,23.93,r,?,y
p,0.84,d,?,5.38,1.15,?,?,o
p,1.86,a,c,5.47,2.38,?,t,y
p,0.93,a,d,2.75,1.5,?,?,e
p,5.81,s,d,6.74,15.19,?,i,y
p,5.5,s,d,5.85,13.0,?,i,y
e,12.24,p,?,9.03,23.13,?,?,n
e,12.55,e,?,7.97,16.97,s,?,w
p,15.02,d,d,5.8,25.03,?,?,w
e,5.13,a,d,8.78,6.87,?,k,o
p,13.82,d,c,5.06,23.7,?,?,r
e,20.04,?,?,28.06,19.39,s,?,n
e,5.49,a,d,6.05,5.27,?,t,g
e,8.5,s,c,7.82,27.66,?,?,w
e,10.87,p,?,7.94,22.01,?,?,n
p,0.58,d,?,3.53,0.93,?,?,y
p,1.86,a,?,3.4,2.46,?,?,w
p,3.96,a,?,4.69,8.5,?,?,y
e,3.05,a,c,4.42,6.75,?,?,o
e,4.4,f,f,6.59,6.07,?,?,y
p,8.96,s,?,6.62,16.69,?,i,n
p,6.66,a,c,7.48,7.6,?,i,n
p,1.09,?,c,3.48,2.52,?,?,n
e,5.97,e,?,11.06,11.7,?,s,n
e,11.06,d,c,2.59,16.36,?,?,w
p,3.09,a,?,7.76,2.16,?,?,n
e,15.26,d,c,2.68,18.6,?,?,w
e,10.09,e,?,8.92,17.06,s,?,w
e,8.89,s,c,8.14,21.06,b,?,u
p,3.15,d,d,3.44,2.54,?,h,w
e,5.97,s,d,5.28,11.38,?,s,g
e,4.13,p,?,4.51,11.06,?,?,n
e,7.79,s,?,9.13,13.07,?,i,n
e,1.18,?,d,4.78,2.41,?,?,w
p,3.2,x,c,4.71,2.78,b,i,n
e,5.62,d,d,5.05,10.51,?,?,w
p,1.05,a,d,2.92,1.43,?,?,n
p,3.94,x,c,5.3,4.03,?,i,g
p,0.6,d,?,3.94,1.02,?,?,y
e,9.76,?,c,4.81,19.84,?,?,w
p,7.21,d,?,5.08,11.64,?,?,w
e,4.02,x,d,4.33,2.69,?,?,y
p,8.35,d,?,5.91,12.98,?,?,w
e,5.57,x,c,6.91,9.63,?,s,n
p,7.79,d,?,4.73,13.5,?,t,g
p,0.68,d,?,4.75,0.99,?,?,y
p,5.54,x,c,6.07,12.03,?,?,w
e,9.92,p,d,7.95,13.13,?,s,n
p,3.52,a,?,5.56,3.38,?,y,n
p,0.75,a,?,3.91,1.01,?,s,k
p,8.18,a,?,11.36,20.67,r,?,y
p,3.2,a,d,4.06,2.59,?,h,w
e,5.15,s,?,4.38,7.07,?,?,w
e,9.3,?,?,6.21,25.42,b,?,n
p,18.46,d,c,5.52,31.49,?,k,n
p,6.97,x,?,7.89,18.65,s,?,u
p,3.62,s,?,3.73,3.23,?,?,n
e,12.12,e,?,10.28,17.38,s,?,w
e,1.37,?,d,4.65,2.33,?,?,w
p,3.63,x,?,4.16,6.53,?,?,w
p,15.1,p,?,9.58,30.73,c,?,y
e,4.68,x,c,8.22,7.17,b,?,n
e,1.21,?,?,2.99,1.73,?,?,w
p,2.78,a,?,5.61,6.32,?,t,r
p,8.18,x,c,6.94,14.33,?,?,w
e,0.83,?,?,2.55,1.51,?,?,w
p,6.57,d,c,6.33,8.18,?,?,n
e,18.22,p,?,18.08,80.62,?,?,n
e,2.86,p,?,3.55,9.03,?,?,y
p,6.34,e,?,7.75,15.82,?,y,w
p,10.79,e,?,10.56,12.14,?,?,w
e,4.19,a,d,5.69,3.45,?,s,g
p,5.29,d,c,2.98,5.94,?,?,y
p,9.48,?,c,11.15,15.93,?,?,w
p,3.1,?,?,3.86,5.24,?,?,e
e,5.49,d,c,4.67,7.54,?,s,w
p,3.25,a,?,9.27,2.72,?,?,g
p,2.73,d,d,3.24,2.42,?,h,w
p,3.64,s,c,4.99,8.53,?,?,w
e,8.95,x,c,7.22,20.48,?,?,w
e,5.01,x,c,6.03,9.34,?,s,n
p,7.83,a,?,10.96,20.59,r,?,y
e,4.59,a,d,5.07,3.98,?,s,g
p,5.34,e,c,10.78,11.12,?,y,w
p,4.7,?,c,0.0,0.0,f,f,f
e,51.42,p,?,7.11,29.96,?,k,k
e,4.04,?,c,6.74,7.36,?,s,w
p,4.18,?,c,9.08,8.21,?,?,y
e,6.1,?,?,3.52,20.59,?,?,n
p,0.91,?,c,2.98,2.63,?,?,n
p,5.49,a,?,5.57,7.99,?,?,y
e,9.44,x,c,7.45,19.24,?,?,w
p,1.27,a,?,4.24,1.46,?,t,n
e,12.91,p,?,14.05,51.21,?,?,n
p,16.84,e,?,17.3,17.27,s,y,w
p,3.54,a,?,5.73,3.58,?,y,n
e,5.07,x,c,8.1,9.8,b,?,n
p,7.51,d,?,4.41,12.44,?,t,r
e,8.86,p,?,7.7,14.85,?,?,y
e,14.82,p,?,13.69,33.93,s,y,w
p,1.65,a,?,5.26,1.66,?,t,n
p,6.94,d,?,4.54,12.64,?,t,r
e,2.34,a,d,7.25,4.13,?,i,n
p,11.12,a,d,8.92,27.53,?,?,w
p,6.08,e,?,7.17,7.93,?,?,o
e,6.93,e,c,5.56,13.27,?,?,w
p,2.95,?,c,5.31,4.31,s,s,w
e,10.28,e,?,9.08,17.24,?,y,w
e,5.58,e,c,5.64,9.88,?,y,n
e,8.66,s,?,8.44,11.93,?,i,o
p,3.4,x,c,5.48,3.41,b,i,n
p,3.52,x,c,4.2,2.74,b,s,n
p,2.95,f,f,3.99,16.08,?,g,g
p,2.83,f,f,3.4,12.6,?,g,n
p,3.7,x,c,4.66,2.98,b,s,n
e,7.76,a,?,8.82,14.09,?,?,w
p,1.67,?,?,5.41,1.54,?,?,n
p,1.24,?,c,3.54,2.45,?,?,n
p,2.17,a,?,5.11,2.23,?,s,g
p,19.61,d,d,6.32,27.87,?,?,w
e,4.22,d,?,6.46,9.21,?,t,o
p,2.86,?,?,4.06,4.61,?,?,e
p,9.37,x,c,9.48,10.29,r,i,w
e,7.41,a,c,7.11,16.1,?,?,w
e,6.2,p,?,6.38,14.49,?,?,y
p,7.59,x,?,11.84,8.07,r,g,n
p,2.39,a,c,7.18,2.51,?,t,y
e,14.25,d,d,10.08,17.12,?,i,n
p,5.15,x,d,6.13,5.7,?,?,y
p,6.32,s,?,6.23,7.87,?,y,n
p,5.12,?,?,8.84,12.54,?,s,w
p,5.35,?,?,7.51,11.23,?,s,w
p,12.5,e,?,10.98,15.14,?,?,w
e,7.85,s,?,9.13,12.89,?,i,o
p,13.9,e,?,18.1,17.7,s,y,w
e,9.92,x,c,8.04,20.47,?,?,w
p,8.65,?,?,12.31,16.86,?,?,w
p,5.32,d,c,5.59,6.91,?,?,n
p,1.76,a,?,4.29,1.54,?,t,n
p,4.7,d,c,5.47,9.81,b,?,n
e,4.57,x,c,8.29,10.07,b,?,w
p,1.08,?,c,3.43,2.6,?,?,n
p,9.62,x,?,9.68,21.73,s,?,g
p,8.79,x,d,6.51,18.1,b,?,w
p,2.51,a,?,6.45,2.35,?,?,n
p,1.32,d,d,1.82,2.38,?,s,n
p,6.76,x,c,6.37,11.16,?,?,w
e,4.48,p,d,7.09,11.67,?,s,n
e,4.05,a,c,4.97,10.45,?,?,w
p,3.12,a,?,4.94,5.56,?,t,r
e,9.53,d,d,9.63,17.0,?,i,n
e,1.52,?,d,4.87,2.35,?,?,w
e,8.3,s,c,4.74,9.04,b,i,w
e,41.91,p,?,4.37,31.12,?,k,n
e,9.5,e,c,8.44,10.32,?,i,n
e,1.83,a,?,4.92,1.45,?,?,g
p,12.43,d,d,6.5,26.94,?,?,w
e,12.14,d,c,5.69,24.4,?,?,w
p,1.54,d,d,1.91,2.51,?,s,n
p,3.8,s,?,4.01,3.12,?,?,n
e,8.77,e,c,7.22,10.13,?,i,n
e,2.67,p,?,4.33,9.82,?,?,n
p,6.47,?,?,7.59,13.6,s,?,w
p,3.31,x,c,6.89,3.56,?,?,n
e,5.9,p,?,7.09,15.21,?,?,y
p,4.88,d,c,3.04,5.8,?,?,o
e,15.9,p,?,13.28,46.42,?,?,n
p,1.48,?,?,5.77,2.36,?,?,y
e,5.31,a,d,6.26,5.37,?,k,n
e,3.54,x,d,4.35,2.79,?,?,y
e,10.61,x,c,7.5,20.15,?,?,w
p,1.72,a,?,4.31,1.51,?,t,n
p,1.58,?,?,4.05,1.69,?,?,n
e,6.94,p,?,11.19,23.34,?,y,w
p,7.81,s,?,5.32,6.69,?,y,n
p,3.46,s,c,7.57,9.29,?,y,w
p,1.53,?,?,2.82,1.31,?,?,n
p,5.65,x,c,6.11,17.47,?,?,y
e,5.64,e,?,5.52,11.19,b,?,w
p,6.49,x,c,6.65,12.34,?,?,w
e,6.87,d,c,4.3,7.76,?,s,w
e,0.81,a,?,4.65,0.81,?,?,n
e,5.69,x,c,6.93,4.08,?,?,w
p,2.36,d,c,3.16,4.62,?,?,n
e,3.57,x,d,5.31,3.29,?,?,y
e,2.86,?,c,6.21,3.04,?,?,w
p,2.78,a,?,5.55,3.54,?,y,n
e,6.53,a,c,6.45,14.55,?,?,w
e,6.86,p,?,7.79,15.46,?,?,y
p,8.24,d,c,6.48,9.77,?,?,e
p,6.1,s,d,6.16,14.58,r,i,w
e,10.27,x,c,7.68,21.22,?,?,w
p,6.17,d,c,5.46,7.05,?,?,e
e,7.22,a,d,6.25,5.98,?,t,w
e,6.94,s,d,5.56,10.81,?,s,g
p,7.28,d,c,7.9,9.79,?,?,n
e,2.79,d,d,6.43,3.0,?,i,n
e,5.06,f,f,4.97,18.71,?,?,n
p,7.87,?,?,8.87,15.74,s,?,w
e,10.24,e,?,8.7,17.57,?,y,w
p,2.15,a,?,2.88,5.35,?,?,o
e,8.19,s,c,6.77,20.02,b,?,u
p,7.1,x,c,6.01,10.65,?,?,w
e,13.58,e,?,8.96,16.87,s,?,w
e,8.52,d,d,7.54,14.28,?,i,n
e,8.41,s,c,5.74,17.34,?,?,u
p,6.49,s,d,6.75,18.25,r,i,n
p,1.89,a,?,3.57,2.37,?,?,w
p,8.28,s,c,4.85,9.93,?,?,p
e,7.05,p,?,14.48,26.22,?,y,w
e,9.4,e,c,5.86,9.46,?,i,w
p,5.94,a,?,8.05,9.65,?,?,y
p,12.26,e,?,18.14,17.58,s,y,w
p,7.05,a,c,8.52,8.49,?,i,n
e,8.56,s,c,7.08,33.01,?,?,w
e,8.23,a,c,4.48,14.02,?,?,w
e,1.29,?,d,4.8,2.23,?,?,w
p,0.84,a,?,4.17,1.04,?,h,k
e,6.18,p,d,5.85,11.16,?,s,n
p,6.97,d,?,4.63,12.18,?,t,g
p,5.66,p,?,3.58,6.62,?,k,n
p,1.34,d,d,2.56,2.5,?,s,n
p,7.04,s,d,5.99,14.99,?,i,y
p,10.87,p,?,8.29,28.59,c,?,y
e,8.91,p,?,8.18,16.02,?,?,y
p,3.31,?,?,5.17,5.26,?,?,e
e,5.55,s,d,5.68,10.39,?,s,g
p,0.8,d,?,4.58,1.08,?,?,o
p,22.15,p,?,6.15,42.2,?,?,n
p,2.91,a,c,4.21,5.49,?,y,o
p,1.69,?,?,5.22,2.58,?,s,n
p,2.49,f,f,0.0,0.0,f,f,f
e,3.75,d,?,5.72,5.88,?,t,o
e,8.35,a,?,7.63,14.47,?,?,g
p,5.59,?,c,0.0,0.0,f,f,f
e,4.17,d,?,5.73,7.51,?,t,w
e,15.72,e,?,11.76,18.63,s,?,w
p,2.11,a,?,4.97,2.05,?,s,n
e,8.6,p,?,6.72,13.06,?,?,y
e,4.72,p,?,5.87,10.66,?,?,e
e,10.08,?,?,7.87,25.36,b,?,n
p,1.15,?,?,5.09,2.32,?,s,n
e,1.35,d,?,5.57,2.03,?,t,y
p,6.97,s,c,4.0,9.23,?,?,p
p,2.79,a,d,2.51,2.25,?,h,w
p,2.72,f,f,3.09,12.3,?,g,g
e,6.39,a,c,5.0,11.18,?,?,w
p,2.45,a,?,8.71,2.36,?,?,n
p,2.04,a,?,4.38,2.8,?,?,w
p,10.23,d,c,5.67,11.35,?,?,n
p,19.98,d,c,5.94,33.78,?,k,k
e,11.65,e,?,12.03,17.98,s,?,w
e,4.11,d,c,4.67,6.17,?,?,g
p,15.64,p,?,10.26,34.69,c,?,y
p,2.96,a,?,9.5,2.66,?,?,n
p,16.57,d,d,6.89,27.1,?,?,w
p,2.88,f,f,4.06,15.34,?,g,n
p,10.19,a,d,9.24,25.5,?,?,w
p,1.6,d,d,1.92,2.62,?,s,n
p,2.96,a,?,8.96,2.32,?,?,n
p,5.13,x,?,10.28,6.21,r,g,n
e,11.3,x,c,8.67,21.46,?,?,w
e,3.28,d,d,2.92,5.96,?,?,w
p,3.15,d,c,3.32,5.64,?,?,n
e,5.42,x,c,4.49,5.85,?,y,n
p,4.01,a,?,4.65,8.37,?,?,w
e,9.17,?,?,7.29,25.64,b,?,n
p,14.91,d,c,5.63,31.91,?,k,n
e,6.85,e,c,4.86,13.33,?,?,w
e,9.95,e,c,16.63,10.51,?,s,w
p,4.43,?,c,8.18,7.75,?,?,y
e,8.99,e,c,7.85,10.7,?,i,w
p,0.61,?,?,3.36,0.73,?,?,y
e,3.21,a,c,3.86,9.23,?,?,w
p,9.52,a,?,12.57,18.74,s,?,n
e,3.38,f,f,5.26,13.45,?,?,y
p,1.94,a,c,7.23,2.7,?,t,y
e,10.85,?,?,7.54,27.84,b,?,n
p,4.0,a,?,4.61,7.77,?,?,y
p,12.35,d,c,6.29,14.42,?,?,n
p,1.27,f,f,3.56,5.52,?,?,y
e,10.33,p,?,8.49,16.59,?,?,y
e,4.78,a,d,5.03,4.85,?,s,n
p,7.41,?,?,7.82,13.63,s,?,w
p,2.21,e,c,2.78,3.3,?,k,w
p,10.79,d,c,5.75,14.89,?,?,n
p,10.73,s,?,8.1,17.92,?,i,n
p,5.76,?,c,4.28,13.09,?,?,y
e,11.28,d,c,6.41,25.95,?,?,w
e,7.54,s,c,6.78,21.05,b,?,u
p,9.14,x,?,9.48,20.46,s,?,n
p,8.7,e,?,8.67,17.02,?,y,w
p,3.65,x,c,5.24,4.47,?,i,g
p,4.95,x,d,6.12,4.8,?,?,y
p,4.59,a,?,4.95,7.8,?,?,y
p,3.52,a,c,5.78,5.17,?,s,u
e,4.96,f,f,6.34,21.6,?,?,n
p,5.28,d,c,3.4,6.42,?,?,y
p,7.3,x,d,6.51,18.24,b,?,w
p,4.22,x,d,6.55,5.09,?,?,y
p,3.12,a,?,4.76,5.55,?,t,r
e,9.24,s,c,6.87,29.29,?,?,w
e,6.12,e,?,12.22,12.92,?,s,w
p,9.85,?,c,11.47,16.62,?,?,w
e,7.57,x,c,7.9,14.73,?,?,w
e,5.8,x,c,6.78,9.45,?,s,n
p,3.94,d,c,4.62,6.95,?,?,n
e,8.15,a,c,4.78,14.56,?,?,w
e,1.37,a,?,4.86,1.3,?,?,g
e,5.91,s,d,4.43,9.86,?,s,g
p,7.78,?,?,13.21,17.18,?,?,w
p,5.0,e,?,4.89,6.08,?,?,o
p,8.59,e,?,9.15,17.34,?,y,w
p,4.24,f,f,0.0,0.0,f,f,f
p,1.51,?,?,5.19,2.37,?,s,n
p,0.64,a,?,3.88,0.86,?,s,k
p,6.95,e,c,11.11,10.91,?,y,w
e,6.63,p,?,6.99,14.2,?,?,y
e,3.54,x,d,5.28,3.28,?,?,y
e,9.4,p,?,6.27,16.66,?,?,n
e,5.02,s,d,4.66,9.43,?,s,g
p,3.26,f,f,0.0,0.0,f,f,f
p,5.06,a,?,7.23,9.19,?,?,e
e,6.75,?,?,6.48,23.56,b,?,n
p,2.35,d,c,2.97,6.11,?,?,w
p,7.24,x,c,6.98,13.12,?,?,w
e,0.94,?,?,2.78,1.25,?,?,w
e,8.39,e,c,20.99,12.29,?,s,w
p,22.43,p,?,6.04,43.63,?,?,n
p,7.97,x,?,14.3,8.37,r,g,n
e,53.83,p,?,6.45,21.04,?,k,k
e,6.52,s,c,6.21,29.93,?,?,w
p,6.13,e,?,6.45,7.38,?,?,k
p,5.46,e,?,7.44,7.43,?,?,o
p,3.85,x,c,4.76,3.23,b,s,n
p,7.37,x,c,6.02,10.87,?,?,w
p,17.86,d,c,5.98,36.02,?,k,n
p,13.62,s,?,8.4,18.13,?,i,n
p,6.98,x,d,5.26,16.97,b,?,w
p,11.6,p,?,7.87,22.54,?,?,u
p,1.07,a,d,3.48,1.63,?,?,e
p,10.41,f,f,3.84,26.91,?,g,n
p,3.59,s,c,5.96,8.21,?,?,w
p,3.28,s,?,3.81,2.27,?,?,n
p,9.97,a,?,12.42,16.17,s,?,n
p,3.49,a,c,3.93,4.99,?,y,o
p,9.86,x,?,9.83,22.72,s,?,n
p,3.53,s,?,4.16,3.06,?,?,n
e,9.99,s,c,7.47,19.72,?,?,b
p,4.35,e,c,9.1,10.96,?,y,w
e,9.92,d,c,2.39,13.64,?,?,w
p,0.66,a,?,3.69,0.87,?,h,k
p,2.22,a,c,3.77,3.7,?,i,u
p,3.99,x,d,5.65,4.66,?,?,y
p,2.23,a,?,5.81,2.31,?,?,n
e,8.51,p,?,11.44,26.66,?,y,w
e,5.29,f,f,7.07,49.17,?,?,n
e,4.01,d,?,5.98,6.55,?,t,w
p,4.79,a,c,5.81,6.81,?,g,o
p,7.06,e,?,8.13,14.14,?,y,w
p,5.54,e,?,6.22,6.84,?,?,o
p,6.61,d,c,7.46,8.18,?,?,e
p,8.24,?,?,15.57,17.79,?,?,w
e,12.69,a,d,11.41,18.26,?,i,n
e,11.98,a,c,7.78,23.24,s,?,w
e,6.16,d,?,3.27,8.41,?,?,w
p,3.44,?,c,6.07,4.47,s,s,w
p,3.53,x,c,4.22,2.83,b,i,n
e,19.65,a,d,7.95,22.68,?,?,w
e,1.78,a,?,7.02,2.47,?,t,y
e,20.63,p,?,14.55,32.57,s,y,w
e,10.73,?,c,5.25,21.68,?,?,w
p,8.4,s,c,4.8,9.92,?,?,p
e,4.81,a,d,5.06,3.37,?,s,g
p,4.74,d,c,2.81,6.01,?,?,o
e,4.24,x,d,5.31,3.48,?,?,y
p,4.94,x,d,5.64,5.16,?,?,y
p,9.02,s,c,4.68,10.67,?,?,p
p,2.29,?,?,8.11,3.26,?,?,y
p,0.82,d,?,4.42,1.08,?,?,o
e,2.33,a,d,8.12,4.03,?,i,n
e,9.83,d,c,5.83,24.7,?,?,w
p,4.3,x,c,6.54,4.65,?,i,g
e,3.37,d,?,5.52,6.12,?,t,o
e,6.92,s,d,5.22,10.59,?,s,g
p,3.37,a,c,5.07,5.61,?,g,o
p,3.34,e,c,4.38,3.64,?,k,w
p,11.14,s,?,7.42,17.14,?,i,n
e,1.07,a,?,5.27,0.97,?,?,n
p,2.86,a,?,5.05,2.67,?,?,w
p,3.26,e,c,4.09,3.33,?,k,w
p,8.91,?,?,9.24,16.25,s,?,w
p,10.47,a,d,11.35,29.89,?,?,w
p,6.44,e,?,7.46,9.92,?,y,w
e,4.76,x,c,8.16,9.12,b,?,n
e,11.14,?,?,10.92,17.23,b,?,w
e,7.62,e,c,4.64,13.0,?,?,w
p,3.2,x,c,7.66,3.54,?,?,n
e,6.55,x,c,6.28,14.65,?,s,w
p,6.32,x,c,6.36,12.51,?,?,w
p,0.88,d,?,5.51,1.14,?,?,o
p,2.36,d,?,2.77,5.59,?,?,y
p,3.05,a,?,4.86,6.15,?,t,y
p,7.62,d,?,4.43,11.9,?,t,n
e,9.89,e,?,9.01,17.81,?,y,w
p,8.25,a,c,8.55,7.83,?,i,n
p,2.84,a,d,3.75,2.37,?,h,w
e,4.7,a,c,4.68,11.27,?,?,w
e,10.42,p,?,9.6,23.76,?,?,n
e,7.14,e,c,5.91,9.95,?,y,n
e,19.73,p,?,18.54,83.14,?,?,n
e,11.11,e,c,7.35,10.57,?,i,w
e,8.28,x,c,8.69,17.91,?,?,w
e,11.58,x,c,8.25,22.09,?,?,w
p,2.87,a,?,3.31,5.25,?,?,y
p,3.53,a,?,4.68,8.28,?,?,y
p,3.71,s,d,4.24,11.15,?,i,y
e,6.34,s,d,5.1,10.26,?,s,g
p,4.44,s,c,5.45,8.92,?,?,w
e,5.02,s,c,4.64,8.7,b,i,w
p,2.57,?,?,9.12,3.29,?,?,y
e,10.12,e,c,7.88,10.02,?,i,n
p,4.33,p,?,2.98,4.57,?,k,n
p,6.55,?,?,9.41,12.38,?,s,w
e,7.88,a,?,7.82,13.91,?,?,g
e,10.67,p,?,7.4,21.42,?,?,n
e,4.41,a,d,4.47,4.67,?,s,n
e,9.14,p,d,8.55,13.69,?,s,n
e,8.14,e,c,5.96,8.95,?,i,w
p,0.97,?,c,3.72,2.49,?,?,n
p,8.44,e,c,13.97,13.46,?,y,w
p,4.17,a,c,5.23,5.57,?,s,u
e,5.42,a,d,6.01,4.82,?,t,w
e,9.87,e,?,9.12,17.56,?,y,w
p,2.63,d,?,3.33,5.58,?,?,y
p,2.95,x,c,8.06,3.75,?,?,n
p,3.68,s,c,6.18,8.34,?,?,w
e,14.62,d,c,8.95,23.81,s,?,w
p,1.34,?,?,3.76,1.27,?,?,n
e,6.18,d,?,3.42,8.5,?,?,w
p,9.68,a,d,9.1,31.39,?,?,w
e,3.45,d,c,3.99,5.91,?,?,n
e,4.1,d,?,5.67,7.41,?,?,r
p,18.39,d,c,6.84,36.73,?,k,k
e,21.58,p,?,21.02,82.98,?,?,n
p,9.6,x,?,9.41,21.72,s,?,n
p,7.55,?,?,8.39,14.35,s,?,w
p,3.05,a,?,8.45,2.33,?,?,n
